1.500000059604644775e-01,1.500000059604644775e-01
1.500000059604644775e-01,1.500000059604644775e-01
1.500000059604644775e-01,1.500000059604644775e-01
1.500000059604644775e-01,1.500000059604644775e-01
1.500000059604644775e-01,1.500000059604644775e-01
1.500000059604644775e-01,-3.806299529969692230e-03
-7.495421450585126877e-04,6.202228250913321972e-04
-1.307808561250567436e-03,5.028503364883363247e-04
-1.500000059604644775e-01,1.500000059604644775e-01
-1.500000059604644775e-01,2.326134126633405685e-03
-1.500000059604644775e-01,6.070054136216640472e-03
