-1.558999717235565186e-02,7.844057108741253614e-06
1.500000059604644775e-01,-1.500000059604644775e-01
1.500000059604644775e-01,-1.500000059604644775e-01
1.500000059604644775e-01,-1.500000059604644775e-01
1.500000059604644775e-01,-1.500000059604644775e-01
1.500000059604644775e-01,-1.500000059604644775e-01
1.500000059604644775e-01,-1.500000059604644775e-01
1.500000059604644775e-01,-1.500000059604644775e-01
1.500000059604644775e-01,-1.500000059604644775e-01
1.500000059604644775e-01,-7.066797465085983276e-02
1.500000059604644775e-01,-4.947362467646598816e-02
1.500000059604644775e-01,-4.134840518236160278e-02
1.500000059604644775e-01,-4.134516045451164246e-02
1.500000059604644775e-01,-4.134527966380119324e-02
1.500000059604644775e-01,-4.134307429194450378e-02
1.500000059604644775e-01,-4.134019091725349426e-02
1.500000059604644775e-01,-4.133795574307441711e-02
1.500000059604644775e-01,-4.133537784218788147e-02
1.500000059604644775e-01,-4.133222252130508423e-02
1.500000059604644775e-01,-4.133246839046478271e-02
1.500000059604644775e-01,-4.133018851280212402e-02
1.500000059604644775e-01,-4.132696986198425293e-02
1.500000059604644775e-01,-4.132726415991783142e-02
1.500000059604644775e-01,-4.132495447993278503e-02
1.500000059604644775e-01,-4.132167994976043701e-02
1.500000059604644775e-01,-4.132201150059700012e-02
1.500000059604644775e-01,-4.131967946887016296e-02
1.500000059604644775e-01,-4.131634160876274109e-02
1.500000059604644775e-01,-4.131671786308288574e-02
1.500000059604644775e-01,-4.131435602903366089e-02
1.500000059604644775e-01,-4.131096601486206055e-02
1.500000059604644775e-01,-4.131137952208518982e-02
1.500000059604644775e-01,-4.130899533629417419e-02
1.500000059604644775e-01,-4.130555316805839539e-02
1.500000059604644775e-01,-4.130599647760391235e-02
1.500000059604644775e-01,-4.130358994007110596e-02
1.500000059604644775e-01,-4.130009561777114868e-02
1.500000059604644775e-01,-4.130057245492935181e-02
1.500000059604644775e-01,-4.129813984036445618e-02
1.500000059604644775e-01,-4.129459708929061890e-02
1.500000059604644775e-01,-4.129510372877120972e-02
1.500000059604644775e-01,-4.129235446453094482e-02
1.500000059604644775e-01,-4.128959774971008301e-02
1.500000059604644775e-01,-4.128711670637130737e-02
1.500000059604644775e-01,-4.128348454833030701e-02
1.500000059604644775e-01,-4.128404334187507629e-02
1.500000059604644775e-01,-4.128154367208480835e-02
1.500000059604644775e-01,-4.127787053585052490e-02
1.500000059604644775e-01,-4.127845168113708496e-02
