2.375175058841705322e-01,1.586684733629226685e-01
2.375175058841705322e-01,1.586684733629226685e-01
-2.375175058841705322e-01,1.586684733629226685e-01
-2.375175058841705322e-01,1.586684733629226685e-01
-2.375175058841705322e-01,1.586684733629226685e-01
-2.375175058841705322e-01,1.586684733629226685e-01
-2.375175058841705322e-01,1.586684733629226685e-01
-2.375175058841705322e-01,1.586684733629226685e-01
-2.375175058841705322e-01,1.586684733629226685e-01
-2.375175058841705322e-01,1.586684733629226685e-01
-2.375175058841705322e-01,1.586684733629226685e-01
