2.260157131194465707e-01,9.890465259899883232e-02,3.900872087970262414e-01,2.600898470144816788e-01,4.720273345600396464e-01,4.749990433272598400e-01
2.260157131194465707e-01,9.890465259899883232e-02,3.900872087970262414e-01,2.600898470144816788e-01,4.720273345600396464e-01,4.749990433272598400e-01
