1.500000059604644775e-01,-1.500000059604644775e-01
1.500000059604644775e-01,4.325970949139446020e-04
1.500000059604644775e-01,4.785182827617973089e-04
1.500000059604644775e-01,6.923904293216764927e-04
1.500000059604644775e-01,9.270640439353883266e-04
1.500000059604644775e-01,1.281253877095878124e-03
1.500000059604644775e-01,1.690791686996817589e-03
1.500000059604644775e-01,1.500000059604644775e-01
1.500000059604644775e-01,1.500000059604644775e-01
1.500000059604644775e-01,1.500000059604644775e-01
