-4.584790440549845747e-01,3.276471656242697233e-02,-2.298903675607333330e-01,7.324351492484197299e-03,-6.474482748569543372e-06,1.469693607620010375e-05
-4.584789525045380731e-01,3.276664009700559765e-02,-2.298905067388784806e-01,7.324191930190450568e-03,-6.636589342635365978e-06,1.429352962461068653e-05
